_id,都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,住所,方書,緯度,経度,設置位置,電話番号,内線番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,小児対応設備の有無,URL,備考
13,473260,13,沖縄県,北谷町,宮城区公民館,ミヤギクコウミンカン,沖縄県中頭郡北谷町宮城1-472,,26.32718,127.74665,調理室入口,098-936-5936,,6000020473260,北谷町,月火水木金,9:00,17:00,12/29~1/3及び祝日は終日不可。,有,,
14,473260,14,沖縄県,北谷町,砂辺区公民館,スナベクコウミンカン,沖縄県中頭郡北谷町砂辺61,,26.33277,127.74775,ホール,098-936-5940,,6000020473260,北谷町,月火水木金,9:00,17:00,12/29~1/3及び祝日は終日不可。,有,,
15,473260,15,沖縄県,北谷町,上勢桑江児童館,カミセイクワエジドウカン,沖縄県中頭郡北谷町桑江556-3,,26.32592,127.7737,玄関ロビー,098-936-4000,,6000020473260,北谷町,月火水木金土,10:00,18:00,12/29~1/3及び祝日は終日不可。,有,,
16,473260,16,沖縄県,北谷町,北玉児童館,キタタマクジソウカン,沖縄県中頭郡北谷町吉原10,,26.31508,127.77274,事務所,098-936-0708,,6000020473260,北谷町,月火水木金土,10:00,18:00,12/29~1/3及び祝日は終日不可。,有,,
17,473260,17,沖縄県,北谷町,宮城児童館,ミヤギジドウカン,沖縄県中頭郡北谷町宮城2-215,,26.33022,127.74693,玄関ロビー,098-921-7171,,6000020473260,北谷町,月火水木金土,10:00,18:00,12/29~1/3及び祝日は終日不可。,有,,
18,473260,18,沖縄県,北谷町,北谷町シルバー人材センター,チャタンチョウシルバージンザイセンター,沖縄県中頭郡北谷町上勢頭837-1,,26.32698,127.7667,事務所,098-921-7722,,9360005004324,公益社団法人北谷町シルバー人材センター,月火水木金,8:00,18:00,12/29~1/3及び祝日は終日不可。,有,,
19,473260,19,沖縄県,北谷町,北谷町保健相談センター,チャタンチョウホケンソウダンセンター,沖縄県中頭郡北谷町桑江731,,26.31578,127.77005,事務室入口,098-936-4336,,6000020473260,北谷町,月火水木金,8:30,17:15,12/29~1/3及び祝日は終日不可。,有,,
20,473260,20,沖縄県,北谷町,北谷町老人福祉センター,チャタンチョウロウジンフクシセンター,沖縄県中頭郡北谷町上勢頭837-1,,26.32694,127.76671,事務室入口,098-936-3522,,6000020473260,北谷町,月火水木金,8:30,17:15,12/29~1/3及び祝日は終日不可。,有,,
21,473260,21,沖縄県,北谷町,北玉幼稚園,キタタマヨウチエン,沖縄県中頭郡北谷町吉原875,,26.3143,127.77295,事務所内,098-936-1594,,6000020473260,北谷町,月火水木金,,,,有,,
22,473260,22,沖縄県,北谷町,北玉小学校,キタタマショウガッコウ,沖縄県中頭郡北谷町吉原875,,26.31385,127.77296,事務室前,098-936-3928,,6000020473260,北谷町,月火水木金,,,,有,,
23,473260,23,沖縄県,沖縄市,北谷幼稚園,チャタンヨウチエン,沖縄県沖縄市南桃原4-13ｰ2,,26.32534,127.77931,事務所内,098-932-9610,,6000020473260,北谷町,月火水木金,,,,有,,
24,473260,24,沖縄県,沖縄市,北谷小学校,チャタンショウガッコウ,沖縄県沖縄市南桃原4-13ｰ1,,26.3253,127.77863,職員室入口,098-933-3930,,6000020473260,北谷町,月火水木金,,,,有,,
25,473260,25,沖縄県,北谷町,北谷第二幼稚園,チャタンダイニヨウチエン,沖縄県中頭郡北谷町桑江554-1,,26.3244,127.7727,玄関ホール,098-936-1512,,6000020473260,北谷町,月火水木金,,,,有,,
26,473260,26,沖縄県,北谷町,北谷第二小学校,チャタンダイニショウガッコウ,沖縄県中頭郡北谷町桑江567-1,,26.32496,127.77302,職員室,098-936-2511,,6000020473260,北谷町,月火水木金,,,,有,,
27,473260,27,沖縄県,北谷町,浜川幼稚園,ハマガワヨウチエン,沖縄県中頭郡北谷町宮城1-172,,26.32682,127.74807,事務所内,098-936-1951,,6000020473260,北谷町,月火水木金,,,,有,,
28,473260,28,沖縄県,北谷町,浜川小学校,ハマガワショウガッコウ,沖縄県中頭郡北谷町宮城1-172,,26.32713,127.74887,職員室,098-936-4952,,6000020473260,北谷町,月火水木金,,,,有,,
29,473260,29,沖縄県,北谷町,桑江中学校,クワエチュウガッコウ,沖縄県中頭郡北谷町美浜1-4-7,,26.31226,127.76045,体育館玄関横,098-936-2244,,6000020473260,北谷町,月火水木金,,,,有,,
30,473260,30,沖縄県,北谷町,北谷中学校,チャタンチュウガッコウ,沖縄県中頭郡北谷町吉原480,,26.32051,127.7795,体育館玄関横,098-936-3929,,6000020473260,北谷町,月火水木金,,,,有,,
31,473260,31,沖縄県,北谷町,県立北谷高校,ケンリツチャタンコウコウ,沖縄県中頭郡北谷町桑江414,,26.32219,127.76455,体育館,098-936-1010,,,沖縄県,月火水木金,,,,,,
32,473260,32,沖縄県,北谷町,一般社団法人　北谷地域振興センター,シャダンホウジンチャタンチイキシンコウセンター,沖縄県中頭郡北谷町美浜1-6-3,,26.31322,127.76008,事務室,098-936-0077,,1360005002459,社団法人北谷地域振興センター,月火水木金土日,8:30,21:45,12/29~1/3及び祝日は終日不可。,有,,月曜日は8：30～19：00まで
33,473260,33,沖縄県,北谷町,北谷町学校給食センター,チャタンチョウガッコウキュウショクセンター,沖縄県中頭郡北谷町桑江556,,26.32473,127.77385,玄関横,098-936-3269,,6000020473260,北谷町,月火水木金,8:15,17:00,12/29~1/3及び祝日は終日不可。,有,,
34,473260,34,沖縄県,北谷町,謝苅保育所,ジャアガルホイクショ,沖縄県中頭郡北谷町吉原26-1,,26.31535,127.76951,事務室,098-936-2430,,6000020473260,北谷町,月火水木金,7:00,19:00,12/29~1/3及び祝日は終日不可。,有,,
35,473260,35,沖縄県,北谷町,上勢保育所,カミセイホイクショ,沖縄県中頭郡北谷町上勢頭622-1,,26.32921,127.77416,玄関靴箱上,098-936-3440,,6000020473260,北谷町,月火水木金土,7:00,18:00,12/29~1/3及び祝日は終日不可。土曜日は１３時まで,有,,
36,473260,36,沖縄県,北谷町,美浜保育所,ミハマホイクショ,沖縄県中頭郡北谷町美浜1-2-7,,26.31069,127.76136,玄関横,098-936-4790,,6000020473260,北谷町,月火水木金土,7:00,19:00,12/29~1/3及び祝日は終日不可。,有,,
37,473260,37,沖縄県,北谷町,北谷公園屋内運動場,チャタンコウエンオクナイウンドウジョウ,沖縄県中頭郡北谷町美浜1-2-3,,26.31043,127.76061,入口受付横,098-936-0077,,1360005002459,社団法人北谷地域振興センター,火水木金土日,,,,有,,
38,473260,38,沖縄県,北谷町,北谷公園陸上競技場,チャタンコウエンリクジョウキョウギジョウ,沖縄県中頭郡北谷町美浜1-6-3,,26.31205,127.75659,入口受付横,098-936-0077,,1360005002459,社団法人北谷地域振興センター,火水木金土日,,,,有,,
39,473260,39,沖縄県,北谷町,北谷公園野球場,チャタンコウエンヤキュウジョウ,沖縄県中頭郡北谷町美浜2,,26.31189,127.75836,事務室,098-936-0077,,1360005002459,社団法人北谷地域振興センター,火水木金土日,,,,有,,
40,473260,40,沖縄県,北谷町,北谷町商工会,チャタンショウコウカイカン,沖縄県中頭郡北谷町上勢頭837-1,,26.32717,127.76783,事務所横,098-936-2110,,6360005002594,北谷町商工会連合会,,9:00,22:00,12/29~1/3及び祝日は終日不可。,,,
41,473260,41,沖縄県,北谷町,美浜メディアステーション,ミハマメディアステーション,沖縄県中頭郡北谷町美浜16-2,,26.31634,127.75784,受付横,098-926-5140,,6000020473260,北谷町,月火水木金土日,,,,有,,
42,473260,42,沖縄県,北谷町,心身障がい者等授産施設二ライの里,シンシンショウガイシャトウジュサンシセツ,沖縄県中頭郡北谷町伊平414-1   ,,26.32629,127.76417,事務室内,098-936-2994,,6000020473260,北谷町,,8:30,17:15,12/29~1/3及び祝日は終日不可。,有,,
43,473260,43,沖縄県,北谷町,障がい者活動支援センターたんぽぽ,ショウガイシャカツドウシエンセンタータンポポ,沖縄県中頭郡北谷町上勢頭837-1,,26.32694,127.76626,作業室,098-926-3500,,6000020473260,北谷町,月火水木金,9:00,17:00,12/29~1/3及び祝日は終日不可。,有,,
44,473260,44,沖縄県,北谷町,アラハビーチ管理棟,アラハビーチカンリトウ,沖縄県中頭郡北谷町北谷2-21,,26.30384,127.75904,受付横,098-936-9442,,6000020473260,北谷町,月火水木金土日,,,,有,,４月中旬から11/30まで
45,473260,45,沖縄県,北谷町,ザ・ビーチタワーホテル沖縄,ザ・ビーチタワーホテルオキナワ,沖縄県中頭郡北谷町美浜8-6,,26.31414,127.75635,,098-921-7721,,,共立リゾート,月火水木金土日,,,,,,
46,473260,46,沖縄県,北谷町,ちゅらー湯,チュラーユ,沖縄県中頭郡北谷町美浜2,,26.31346,127.75573,,098-926-2611,,,共立リゾート,月火水木金土日,7:00,23:00,,,,
47,473260,47,沖縄県,北谷町,サンセットビーチ,サンセットビーチ,沖縄県中頭郡北谷町美浜2,,26.31341,127.75571,,098-936-8273,,,共立リゾート,月火水木金土日,,,,,,４月中旬から11/30まで
48,473260,48,沖縄県,北谷町,HONDACARS沖縄北谷店,ホンダカーズオキナワチャタン,沖縄県中頭郡北谷町伊平108-8,,26.32447,127.75624,,098-926-4801,,,,月火水木金土日,,,,,,
49,473260,49,沖縄県,北谷町,サンエーハンビータウン,サンエーハンビータウン,沖縄県中頭郡北谷町北前1-2-3,,26.3017,127.76001,,098-936-9100,,5360001008803,株式会社　サンエー,月火水木金土日,,,,,,
50,473260,50,沖縄県,北谷町,ドラゴンパレス,ドラゴンパレス,沖縄県中頭郡北谷町美浜15-68,,26.31747,127.75717,,098-926-2100,,,,月火水木金土日,,,,,,
51,473260,51,沖縄県,北谷町,ヒルトンホテル,ヒルトンホテル,沖縄県中頭郡北谷町美浜40-1,,26.31864,127.75481,,098-901-1111,,,,月火水木金土日,,,,,,
52,473260,52,沖縄県,北谷町,エナジックボウル,エナジックボウル,沖縄県中頭郡北谷町美浜9-8,,26.31708,127.75555,,098-926-3939,,,,月火水木金土日,,,,,,
53,473260,53,沖縄県,北谷町,樹昌院,ジュショウイン,沖縄県中頭郡北谷町大村455,,26.30989,127.77184,,098-936-1573,,,,月火水木金土日,,,,,,
54,473260,54,沖縄県,北谷町,サンエー北谷浜川店,サンエーチャタンハマガワテン,沖縄県中頭郡北谷町宮城1-37,,26.32419,127.7516,,098-926-0370,,5360001008803,株式会社　サンエー,月火水木金土日,,,,,,
55,473260,55,沖縄県,北谷町,北谷スポーツセンター,チャタンスポーツセンター,沖縄県中頭郡北谷町桑江432,,26.32471,127.76419,,098-936-3492,,8360003003601,株式会社北谷スポーツセンター,月火水木金土日,,,,,,
56,473260,56,沖縄県,北谷町,北谷ニライセンター,チャタンニライセンター,沖縄県中頭郡北谷町桑江467-1,,26.32543,127.76856,事務所横,098-936-3492,,6000020473260,北谷町,月火水木金土日,,,,有,,
57,473260,57,沖縄県,北谷町,北谷公園プール管理棟,チャタンコウエンプールカンリトウ,沖縄県中頭郡北谷町美浜2,,26.31188,127.75569,入口ホール,098-936-8273,,,共立リゾート,火水木金土日,,,5/1から10/31まで,有,,
58,473260,58,沖縄県,北谷町,社会福祉法人　ファミリー保育園,シャカイフクシホウジンファミリーホイクエン,沖縄県中頭郡北谷町美浜15-77,,26.31915,127.75797,,098-983-7472,,2360005002912,社会福祉法人　幸健福祉会,月火水木金土,7:00,18:00,12/29~1/3及び祝日は終日不可。,,,
59,473260,59,沖縄県,北谷町,ポリテクセンター沖縄,オキナワショクギョウクンレンシエンセンター,沖縄県中頭郡北谷町吉原728-6,,26.31921,127.77418,,098-936-1755,,,独立行政法人沖縄能力開発支援センター,,,,,,,
60,473260,60,沖縄県,北谷町,社会福法人　ひだまり認定こども園,シャカイフクシホウジンヒダマリニンテイホイクエン,沖縄県中頭郡北谷町桃原3-8,,26.32019,127.77741,,098-936-8084,,3360005002746,社会福祉法人温和会,月火水木金土,7:00,18:00,12/29~1/3及び祝日は終日不可。,,,
61,473260,61,沖縄県,北谷町,北谷町社会福祉協議会,チャタンチョウシャカイフクシキョウギカイ,沖縄県中頭郡北谷町吉原26-6,,26.3167,127.76898,,098-936-2940,,5360005002570,社会福祉法人北谷町社会福祉協議会,月火水木金,8:30,17:15,12/29~1/3及び祝日は終日不可。,有,,
1,473278,,沖縄県,北中城村,北中城村役場,キタナカグスクソンヤクバ,沖縄県中頭郡北中城村字喜舎場426-2,,26.30101863,127.7931081,第1庁舎2階　総務課,098-935-2233,212,,北中城村役場,月火水木金,8:30,17:15,土日祝休み,,https://www.vill.kitanakagusuku.lg.jp/,
2,473278,,沖縄県,北中城村,北中城村立中央公民館,キタナカグスクソンリツチュウオウコウミンカン,沖縄県中頭郡北中城村仲順435,,26.30459654,127.8014873,生涯学習課　事務所,098-935-3780,703,,北中城村教育委員会,月火水木金,8:30,17:15,土日祝休み（土曜日のみ警備員常駐）,,https://www.vill.kitanakagusuku.lg.jp/,
3,473278,,沖縄県,北中城村,北中城村社会福祉協議会,キタナカグスクソンシャカイフクシキョウギカイ,沖縄県中頭郡北中城村仲順451,,26.30655857,127.8008436,2階ロビー　自動販売機,098-935-4520,,,社会福祉法人北中城村社会福祉協議会,月火水木金,8:30,17:15,土日祝休み（警備員常駐）,,https://kitanakasyakyo.org/,
4,473278,,沖縄県,北中城村,北中城小学校,キタナカグスクショウガッコウ,沖縄県中頭郡北中城村喜舎場１,,26.301451,127.795456,職員室内,098-935-3980,,,北中城小学校,月火水木金,8:15,17:00,,,,
5,473278,,沖縄県,北中城村,島袋小学校,シマブクロショウガッコウ,沖縄県中頭郡北中城村島袋1234,,26.321352,127.80648,職員室内,098-933-9863,,,島袋小学校,月火水木金,8:15,17:00,,,,
6,473278,,沖縄県,北中城村,北中城中学校,キタナカグスクチュウガッコウ,沖縄県中頭郡北中城村喜舎場306,,26.299238,127.795853,職員室内,098-935-3979,,,北中城中学校,月火水木金,8:15,17:00,,,,
1,472093,1,沖縄県,名護市,名護市役所,ナゴシヤクショ,沖縄県名護市港1-1-1,,26.591604,127.977333,,0980-53-1212,,1000000000000,名護市,月火水木金,0.354166667,0.71875,ただし祝・休日、6/23・12/29～1/3を除く,,http://www.city.nago.okinawa.jp/,
2,472093,2,沖縄県,名護市,名護中央公民館,ナゴチュウオウコウミンカン,沖縄県名護市港2-1-1,,26.590753,127.97528,,0980-53-5428,,1000000000000,名護市,月火水木金土日,0.375,0.916666667,,,http://www.city.nago.okinawa.jp/soshiki/chiikiseisaku/cyuoukouminkan/,
3,472093,3,沖縄県,名護市,名護市立中央図書館,ナゴシリツチュウオウトショカン,沖縄県名護市宮里5-6-1,,26.599675,127.970624,,0980-53-7246,,1000000000000,名護市,火水木金土日,0.375,0.791666667,,,http://www.city.nago.okinawa.jp/library/,
4,472093,4,沖縄県,名護市,21世紀の森体育館,ニジュウイッセイキノモリタイイクカン,沖縄県名護市大南2-1-1,,26.592358,127.975616,,0980-53-6890,,1000000000000,名護市,月水木金土日,0.375,0.875,,,http://www.city.nago.okinawa.jp/shisetsu/2018071800410/,
5,472093,5,沖縄県,名護市,名護市陸上競技場,ナゴシリクジョウキョウギジョウ,沖縄県名護市大南3-1-1,,26.59516,127.975845,,0980-53-6890,,1000000000000,名護市,月水木金土日,0.375,0.708333333,火曜日・年末年始,,http://www.city.nago.okinawa.jp/kurashi/2018073000092/,
6,472093,6,沖縄県,名護市,名護市久志支所,ナゴシクシシショ,沖縄県名護市字瀬嵩7-1,,26.54964,128.049518,,0980-55-8101,,1000000000000,名護市,月火水木金,0.354166667,0.71875,ただし祝・休日、6/23・12/29～1/3を除く,,http://www.city.nago.okinawa.jp/soshiki/chiikiseisaku/kushi/,
7,472093,7,沖縄県,名護市,名護市羽地支所,ナゴシハネジシショ,沖縄県名護市字仲尾次829,,26.623083,128.023771,,0980-58-1221,,1000000000000,名護市,月火水木金,0.354166667,0.71875,ただし祝・休日、6/23・12/29～1/3を除く,,http://www.city.nago.okinawa.jp/soshiki/chiikiseisaku/haneji/,
8,472093,8,沖縄県,名護市,名護市屋我地支所,ナゴシヤガジシショ,沖縄県名護市字饒平名1177-1,,26.661004,128.012479,,0980-52-8101,,1000000000000,名護市,月火水木金,0.354166667,0.71875,ただし祝・休日、6/23・12/29～1/3を除く,,http://www.city.nago.okinawa.jp/soshiki/chiikiseisaku/yagaji/,
9,472093,9,沖縄県,名護市,名護市屋部支所,ナゴシヤブシショ,沖縄県名護市字屋部44,,26.600351,127.952322,,0980-52-2610,,1000000000000,名護市,月火水木金,0.354166667,0.71875,ただし祝・休日、6/23・12/29～1/3を除く,,http://www.city.nago.okinawa.jp/soshiki/chiikiseisaku/yabu/,
31,472093,31,沖縄県,名護市,ファミリーマート名護宮里店,ファミリーマートナゴミヤザトテン,沖縄県名護市宮里3-10-11,,26.595547,127.970688,,0980-54-0333,,,,月火水木金土日,,,,,,
10,472093,10,沖縄県,名護市,名護博物館,ナゴハクブツカン,沖縄県名護市東江1-8-11,,26.586221,127.987032,,0980-53-1342,,1000000000000,名護市,火水木金土日,0.416666667,0.75,休館日：毎週月曜日、年末年始、祝祭日、慰霊の日（6月23日）、ガスくん蒸実施期など,,http://www.city.nago.okinawa.jp/museum/,
11,472093,11,沖縄県,名護市,名護市労働福祉センター,ナゴシロウドウフクシセンター,沖縄県名護市大南2-1-25,,26.592988,127.973893,,0980-52-3183,,1000000000000,名護市,月火水木金土,0.375,0.895833333,,,http://www.city.nago.okinawa.jp/kurashi/2018071901568/,
12,472093,12,沖縄県,名護市,名護市国際交流会館,ナゴシコクサイコウリュウカイカン,沖縄県名護市字宮里487,,26.592438,127.964795,,0980-51-0123,,1000000000000,名護市,火水木金土日,0.375,0.916666667,土・日曜 9：00～17：00、休業日：月曜・祝日,,http://mice.okinawastory.jp/venue/362/,
13,472093,13,沖縄県,名護市,ビーチ管理棟,ビーチカンリトウ,沖縄県名護市宮里2-1,,26.591826,127.968968,,0980-52-3183,,1000000000000,名護市,月火水木金土日,0.375,0.895833333,"・遊泳期間：平成31年4月27日～令和元年8月31日
・遊泳時間（～6月）：午前10時00分～午後6時00分
　（7月～8月）：午前9時30分～午後6時30分
・シャワーの利用時間は午前9時30分～午後7時
・休日：年末年始",,http://www.city.nago.okinawa.jp/kurashi/2018071901650/,
14,472093,14,沖縄県,名護市,名護市県立高等学校北部合同寄宿舎,ナゴシケンリツコウトウガッコウコクブゴウドウキシュクシャ,沖縄県名護市大西3-20-10,,26.598193,127.982588,,0980-51-0750,,1000000000000,名護市,,,,,,http://www.nago-th.open.ed.jp/2019/03/post-96.html,
15,472093,15,沖縄県,名護市,あけみおSKYドーム,アケミオスカイドーム,沖縄県名護市名護市宮里492,,26.592715,127.964144,,0980-52-3183,,1000000000000,名護市,月火水木金土日,0.375,0.895833333,定休日：年末年始,,,
16,472093,16,沖縄県,名護市,名護市児童センター,ナゴシジドウセンター,沖縄県名護市港2-1-2,,26.590697,127.974064,,0980-53-3911,,1000000000000,名護市,火水木金土日,0.416666667,0.729166667,,,,
17,472093,17,沖縄県,名護市,名護漁港水産物直販所,ナゴギョコウスイサンブツショクバイジョ,沖縄県名護市城3-5-16,,26.5874,127.982431,,0980-43-0175,,1000000000000,名護市,月火水木金土日,0.458333333,0.791666667,,,http://jf-nago.jp/%E6%B0%B4%E7%94%A3%E7%89%A9%E7%9B%B4%E8%B2%A9%E6%89%80/,
18,472093,18,沖縄県,名護市,名護市二見以北地域交流拠点施設,ナゴシフタミイコクチイキコウリュウキョテンシセツ,沖縄県名護市字大浦465-7,,26.554815,128.040615,,0980-51-9446,,1000000000000,名護市,月火水木金土日,0.458333333,0.791666667,,,https://www.wansaka-o.jp/,
19,472093,19,沖縄県,名護市,名護市地域包括支援センター,ナゴシチイキホウカツシエンセンター,沖縄県名護市大中2-12-1,,26.593263,127.987018,,0980-43-0022,,1000000000000,名護市,月火水木金土日,0.354166667,0.71875,休日：祝日・年末年始他,,http://www.city.nago.okinawa.jp/kurashi/2018072001434/,
20,472093,20,沖縄県,名護市,ファミリーマート名護幸喜店　,ファミリーマートナゴコウキテン　,沖縄県名護市幸喜117,トイレ入り口右側,26.538748,127.948369,,0980-51-0811,,,,月火水木金土日,,,,,,
21,472093,21,沖縄県,名護市,ファミリーマート名護マルチメディア館前店　　,ファミリーマートナゴマルチメディアカンマエテン,沖縄県名護市豊原224-49,トイレ入り口右側　,26.523598,128.021016,,0980-55-2258,,,,月火水木金土日,,,,,,
22,472093,22,沖縄県,名護市,ファミリーマート名護真喜屋店　,ファミリーマートナゴマキヤテン　,沖縄県名護市真喜屋802-1,レジ左側,26.633937,128.035158,,0980-58-2476,,,,月火水木金土日,,,,,,
23,472093,23,沖縄県,名護市,ファミリーマート名護宇茂佐店　,ファミリーマートナゴウムサテン　,沖縄県名護市宇茂佐283-3,トイレ入り口左側,26.595757,127.956744,,0980-52-3350,,,,月火水木金土日,,,,,,
24,472093,24,沖縄県,名護市,ファミリーマートふく薬品名護店　,ファミリーマートフクヤッキョクナゴテン　,沖縄県名護市宇茂佐1703-101,トイレ入り口左側,26.608261,127.969648,,0980-54-9511,,,,月火水木金土日,,,,,,
25,472093,25,沖縄県,名護市,ファミリーマート東江5丁目店,ファミリーマートアガリエゴチョウメテン,沖縄県名護市東江5-16-25,,26.579698,127.984746,,0980-53-2510,,,,月火水木金土日,,,,,,
26,472093,26,沖縄県,名護市,ファミリーマート名護大北5丁目店,ファミリーマートナゴオオキタゴチョウメテン,沖縄県名護市大北5-21-9,,26.605672,127.981734,,0980-54-2090,,,,月火水木金土日,,,,,,
27,472093,27,沖縄県,名護市,ファミリーマート名護大西通り店,ファミリーマートナゴオオニシドウリテン,沖縄県名護市港1-15-8,,26.591369,127.981542,,0980-45-0988,,,,月火水木金土日,,,,,,
28,472093,28,沖縄県,名護市,ファミリーマート名護大南4丁目店,ファミリーマートナゴオオミナミヨンチョウメテン,沖縄県名護市大南4-1-11,,26.597565,127.978712,,0980-54-3223,,,,月火水木金土日,,,,,,
29,472093,29,沖縄県,名護市,ファミリーマート名護大宮店,ファミリーマートナゴオオミヤテン,沖縄県名護市宮里7-21-16,,26.602548,127.975985,,0980-54-9500,,,,月火水木金土日,,,,,,
30,472093,30,沖縄県,名護市,ファミリーマート名護バイパス宮里店,ファミリーマートナゴバイパスミヤザトテン,沖縄県名護市宮里4-14-56,,26.598814,127.967056,,0980-54-8086,,,,月火水木金土日,,,,,,
32,472093,32,沖縄県,名護市,ファミリーマート名護郵便局前店,ファミリーマートナゴユウビンキョクマエテン,沖縄県名護市東江4-4-12,,26.585127,127.985433,,0980-51-0017,,,,月火水木金土日,,,,,,
33,472093,33,沖縄県,名護市,ファミリーマート名護大北3丁目店,ファミリーマートナゴオオキタサンチョウメテン,沖縄県名護市大北3-2-62,,26.601357,127.997514,,0980-51-1311,,,,月火水木金土日,,,,,,
34,472093,34,沖縄県,名護市,ファミリーマート名護田井等店,ファミリーマートナゴタイラテン,沖縄県名護市田井等775-1,,26.616467,128.009896,,0980-51-3011,,,,月火水木金土日,,,,,,
35,472093,35,沖縄県,名護市,ファミリーマート名護市役所前店,ファミリーマートナゴシヤクショマエテン,沖縄県名護市港1-550,,26.590966,127.980635,,0980-45-0575,,,,月火水木金土日,,,,,,
36,472093,36,沖縄県,名護市,ローソン名護東江店,ローソンナゴアガリエテン,沖縄県名護市東江4-24-28,,26.579966,127.985443,,0980-54-1456,,,,月火水木金土日,,,,,,
37,472093,37,沖縄県,名護市,ローソン名護東江5丁目店　,ローソンナゴアガリエゴチョウメテン,沖縄県名護市東江5-22-20,,26.576138,127.984027,,0980-54-1785,,,,月火水木金土日,,,,,,
38,472093,38,沖縄県,名護市,ローソン名護宇茂佐店　,ローソンナゴウムサテン,沖縄県名護市宇茂佐の森4-1-2,,26.601717,127.964368,,0980-54-5488,,,,月火水木金土日,,,,,,
39,472093,39,沖縄県,名護市,ローソン名護大中店,ローソンナゴオオナカテン,沖縄県名護市大中3-2-3,,26.594134,127.988406,,0980-54-5263,,,,月火水木金土日,,,,,,
40,472093,40,沖縄県,名護市,ローソン名護大東1丁目店,ローソンナゴオオヒガシイッチョウメテン,沖縄県名護市大東1-21-12,,26.590328,127.985847,,0980-52-3963,,,,月火水木金土日,,,,,,
41,472093,41,沖縄県,名護市,ローソンかりゆしビーチ店　,ローソンカリユシビーチテン　,沖縄県名護市喜瀬1996,,26.531844,127.930214,,0980-52-3496,,,,月火水木金土日,,,,,,
42,472093,42,沖縄県,名護市,ローソン名護高校前店　,ローソンナゴコウコウマエテン　,沖縄県名護市大西5-16-13,,26.602855,127.986383,,0980-51-1501,,,,月火水木金土日,,,,,,
43,472093,43,沖縄県,名護市,ローソン名桜大学店　,ローソンメイオウダイガクテン　,沖縄県名護市為又1220-25,,26.617899,127.968671,,0980-54-1975,,,,月火水木金土日,,,,,,
44,472093,44,沖縄県,名護市,ローソン名護田井等店　,ローソンナゴタイラテン　,沖縄県名護市田井等792-1,,26.615787,127.009469,,0980-58-4988,,,,月火水木金土日,,,,,,
45,472093,45,沖縄県,名護市,ローソン名護辺野古店　,ローソンナゴヘノコテン　,沖縄県名護市辺野古1010-68,,26.523595,127.022562,,0980-55-2888,,,,月火水木金土日,,,,,,
46,472093,46,沖縄県,名護市,ローソン名護バイパス店　,ローソンナゴバイパステン　,沖縄県名護市屋部1711-1,,26.604927,127.959091,,0980-43-0889,,,,月火水木金土日,,,,,,
47,472093,47,沖縄県,名護市,ローソン名護宮里店　,ローソンナゴミヤザトテン　,沖縄県名護市宮里1375-2,,26.604615,127.975312,,0980-52-3149,,,,月火水木金土日,,,,,,
48,472093,48,沖縄県,名護市,ローソン名護宇茂佐の森店,ローソンナゴウモサノモリテン,沖縄県名護市宇茂佐の森1-17-12,,26.597784,127.963255,,0980-43-5380,,,,月火水木金土日,,,,,,
49,472093,49,沖縄県,名護市,ローソン名護呉我店,ローソンナゴゴガテン,沖縄県名護市呉我564-1,,26.624403,128.002892,,0980-43-6811,,,,月火水木金土日,,,,,,
1,473481,,沖縄県,与那原町,与那原町上の森かなちホール,ヨナバルチョウウエノモリカナチホール,沖縄県与那原町上与那原16,,26.199396,127.754761,,,,,,,,,,,,
2,473481,,沖縄県,与那原町,与那原町役場本庁舎,ヨナバルチョウヤクバホンチョウシャ,沖縄県与那原町上与那原16,,26.199396,127.754761,,,,,,,,,,,,
3,473481,,沖縄県,与那原町,浜田ハピネス認定こども園,ハマダハピネスニンテイコドモエン,沖縄県与那原町与那原1775,,26.209181,127.752007,,,,,,,,,,,,
4,473481,,沖縄県,与那原町,与那原町交流センターひざし,ヨナバルチョウコウリュウセンターヒザシ,沖縄県与那原町与那原3090-2,,26.200232,127.753494,,,,,,,,,,,,
5,473481,,沖縄県,与那原町,与那原警察署,ヨナバルケイサツショ,沖縄県与那原町与那原3085,,26.200584,127.754341,,,,,,,,,,,,
6,473481,,沖縄県,与那原町,与那原町コミュニティーセンター,ヨナバルチョウコミュニテイーセンター,沖縄県与那原町与那原712,,26.203819,127.755676,,,,,,,,,,,,
7,473481,,沖縄県,与那原町,沖縄県労働金庫与那原支店,オキナワケンロウドウキンコヨナバルシテン,沖縄県与那原町上与那原385-4,,26.200623,127.752846,,,,,,,,,,,,
8,473481,,沖縄県,与那原町,与那原町社会福祉協議会,ヨナバルチョウシャカイフクシキョウギカイ,沖縄県与那原町上原16-2,,26.199156,127.751305,,,,,,,,,,,,
9,473481,,沖縄県,与那原町,JAおきなわファーマーズマーケット 与那原あがりはま市場,ジェイエイオキナワファーマーズマーケット　ヨナバルアガリハマイチバ,沖縄県与那原町東浜89,104,26.204222,127.760933,,,,,,,,,,,,
10,473481,,沖縄県,与那原町,(株)サンエーV21よなばる食品館,(アブ)サンエーブイ21ヨナバルショクヒンカン,沖縄県与那原町与那原1175-1,,26.210941,127.75901,,,,,,,,,,,,
