_id,都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,医療機関の種類,住所,方書,緯度,経度,電話番号,内線番号,FAX番号,法人番号,法人の名称,医療機関コード,診療曜日,診療開始時間,診療終了時間,診療日時特記事項,時間外における対応,診療科目,病床数,URL,備考
3,472085,633,沖縄県,浦添市,社会医療法人仁愛会　 浦添総合病院,シャカイイリョウホウジンジンアイカイ　 ウラソエソウゴウビョウイン,病院,沖縄県浦添市伊祖4ｰ6‐1,,26.25454277,127.7231203,(098)878-0231,,,,,,,,,,,内科;循環器内科;呼吸器内科;消化器内科;消化器外科;小児科;外科;乳腺外科;肛門外科;整形外科;産科;婦人科;眼科;耳鼻咽喉科;脳神経外科;麻酔科;放射線科;形成外科;アレルギー科;リハビリテーション科;歯科;歯科口腔外科;心臓血管外科;呼吸器外科;食道外科;神経内科;腎臓内科;病理診断科;救急科;腎;泌尿器科,0.0,,
4,472085,634,沖縄県,浦添市,医療法人八重瀬会　　同仁病院,イリョウホウジンヤエセカイ　　ドウジンビョウイン,病院,沖縄県浦添市城間1-37-12,,26.25593103,127.7081962,(098)876-2212,,,,,,,,,,,内科;小児科;外科;整形外科;泌尿器科;皮膚科;歯科;歯科口腔外科;リハビリテーション科;麻酔科;形成外科;循環器内科;呼吸器内科;消化器内科;消化器外科;肛門外科;腎臓内科;放射線科;精神科,0.0,,
5,472085,635,沖縄県,浦添市,平安病院,ヒラヤスビョウイン,病院,沖縄県浦添市字経塚346,,26.23519451,127.7242236,(098)877-6467,,,,,,,,,,,精神科;心療内科;内科;小児科,0.0,,
6,472085,637,沖縄県,浦添市,嶺井リハビリ病院,ミネイリハビリビョウイン,病院,沖縄県浦添市牧港3ｰ1‐10,,26.26006742,127.7276115,(098)874-0100,,,,,,,,,,,内科;呼吸器内科;リハビリテーション科,0.0,,
7,472085,638,沖縄県,浦添市,沖縄療育園,オキナワリョウイクエン,病院,沖縄県浦添市経塚714　,,26.23697493,127.7254234,(098)877-3478,,,,,,,,,,,内科;小児科;整形外科,0.0,,
8,472085,745,沖縄県,浦添市,浦添中央医院,ウラソエチュウオウイイン,無床診療所,沖縄県浦添市安波茶1-21-27,,26.24641,127.7190764,(098)877-1611,,,,,,,,,,,胃腸科;外科;整形外科;皮膚科;泌尿器科;内科;小児科,0.0,,
9,472085,746,沖縄県,浦添市,末吉内科外科胃腸科医院,スエヨシナイカゲカイチョウカイイン,有床診療所,沖縄県浦添市内間4ｰ1‐18,,26.23880465,127.7051081,(098)878-2271,,,,,,,,,,,胃腸科;外科;整形外科;皮膚科;泌尿器科;肛門科;リハビリテーション科;麻酔科;内科,0.0,,
10,472085,747,沖縄県,浦添市,丸勝中央クリニック,マルマサルチュウオウクリニック,有床診療所,沖縄県浦添市大平1-28-1,,26.24793736,127.7102713,(098)878-5500,,,,,,,,,,,外科;整形外科;胃腸内科;皮膚科;肛門外科,0.0,,
11,472085,748,沖縄県,浦添市,内科小児科なかざとクリニック,ナイカショウニカナカザトクリニック,無床診療所,沖縄県浦添市城間3-2-2,,26.25689223,127.7130459,(098)875-1126,,,,,,,,,,,内科;循環器科;呼吸器科;消化器科;小児科;皮膚科;リハビリテーション科,0.0,,
12,472085,749,沖縄県,浦添市,たから小児科医院,タカラショウニカイイン,無床診療所,沖縄県浦添市大平1ｰ36‐5,,26.24708185,127.7093325,(098)878-8777,,,,,,,,,,,小児科;内科;耳鼻咽喉科;精神科;泌尿器科;皮膚科,0.0,,
13,472085,750,沖縄県,浦添市,バークレー整形外科スポーツクリニック,バークレーセイケイゲカスポーツクリニック,無床診療所,沖縄県浦添市当山2ｰ2‐11,201,26.25268774,127.7383969,(098)879-8666,,,,,,,,,,,整形外科;外科;内科;リハビリテーション科,0.0,,
14,472085,751,沖縄県,浦添市,なかそね内科循環器科,ナカソネナイカジュンカンキカ,無床診療所,沖縄県浦添市内間4-1-2,,26.2380797,127.7046276,(098)874-1155,,,,,,,,,,,内科;循環器科;呼吸器科;消化器科,0.0,,
15,472085,754,沖縄県,浦添市,ティーダこどもクリニック,ティーダコドモクリニック,無床診療所,沖縄県浦添市城間4ｰ3‐10-1,,26.25592847,127.7145958,(098)873-2020,,,,,,,,,,,小児科;内科;心療内科;アレルギー科;整形外科;皮膚科,0.0,,
16,472085,755,沖縄県,浦添市,医療法人　豊誠会　牧港クリニック,イリョウホウジン　ユタカマコトカイ　マキミナトクリニック,有床診療所,沖縄県浦添市牧港4-24-7,,26.26495868,127.7286168,(098)871-1500,,,,,,,,,,,麻酔科;ペインクリニック内科;整形外科;リハビリテーション科,0.0,,
17,472085,757,沖縄県,浦添市,池村クリニック,イケムラクリニック,無床診療所,沖縄県浦添市伊祖3ｰ13‐8,,26.2562342,127.7201177,(098)869-5762,,,,,,,,,,,外科;胃腸科;肛門科;内科,0.0,,
18,472085,758,沖縄県,浦添市,医療法人　エイチ・エス・アール　名嘉村クリニック,イリョウホウジン　エイチ・エス・アール　ナカムラクリニック,有床診療所,沖縄県浦添市伊祖4ｰ2‐1,201,26.2539705,127.7204316,(098)870-6600,,,,,,,,,,,内科;呼吸器科;循環器科;精神科;消化器科;小児科;リハビリテーション科;アレルギー科;呼吸器外科,0.0,,
19,472085,759,沖縄県,浦添市,浦添協同クリニック,ウラソエキョウドウクリニック,無床診療所,沖縄県浦添市宮城3ｰ1‐5,ｻﾝﾊｲﾂN201号,26.24628463,127.7075021,(098)870-8060,,,,,,,,,,,内科;小児科;外科,0.0,,
20,472085,760,沖縄県,浦添市,みどり耳鼻咽喉科,ミドリジビインコウカ,無床診療所,沖縄県浦添市宮城4ｰ2‐1,,26.24479304,127.7059634,(098)874-7070,,,,,,,,,,,耳鼻咽喉科,0.0,,
21,472085,761,沖縄県,浦添市,東産婦人科クリニック ,ヒガシサンフジンカクリニック ,無床診療所,沖縄県浦添市安波茶1ｰ30‐17,,26.24812648,127.7180653,(098)878-9367,,,,,,,,,,,産科;婦人科,0.0,,
22,472085,762,沖縄県,浦添市,かじまやークリニック,カジマヤークリニック,無床診療所,沖縄県浦添市字前田997,,26.23766939,127.7285676,(098)871-0818,,,,,,,,,,,内科;小児科;リハビリテーション科,0.0,,
23,472085,763,沖縄県,浦添市,浦西医院,ウラニシイイン,無床診療所,沖縄県浦添市当山2ｰ9-3,,26.24866031,127.7377527,(098)878-7070,,,,,,,,,,,内科;小児科;皮膚科;外科,0.0,,
24,472085,764,沖縄県,浦添市,浦添セレブクリニック胃腸科・内科,ウラソエセレブクリニックイチョウカ・ナイカ,無床診療所,沖縄県浦添市城間2-7-1,101,26.255384,127.7123432,(098)871-0123,,,,,,,,,,,胃腸科;内科,0.0,,
25,472085,765,沖縄県,浦添市,みゆき小児科,ミユキショウニカ,無床診療所,沖縄県浦添市前田3ｰ3‐8,103号,26.24494398,127.7381083,(098)878-5828,,,,,,,,,,,小児科,0.0,,
26,472085,766,沖縄県,浦添市,徳山内科医院,トクヤマナイカイイン,無床診療所,沖縄県浦添市大平1-1-11,,26.24932353,127.715732,(098)875-8700,,,,,,,,,,,内科;リウマチ科;小児科,0.0,,
27,472085,767,沖縄県,浦添市,補聴相談のひろば,ホチョウソウダンノヒロバ,無床診療所,沖縄県浦添市仲間1-2-6,,26.24830987,127.720204,(098)879-3952,,,,,,,,,,,耳鼻咽喉科,0.0,,
28,472085,768,沖縄県,浦添市,医療法人清心会　徳山クリニック,イリョウホウジンチョンシンカイ　トクヤマクリニック,無床診療所,沖縄県浦添市牧港2ｰ46‐12,102号,26.26532803,127.7259142,(098)942-1001,,,,,,,,,,,内科;循環器内科;リウマチ科;腎臓内科;人工透析内科,0.0,,
29,472085,769,沖縄県,浦添市,ロクト整形外科クリニック,ロクトセイケイゲカクリニック,無床診療所,沖縄県浦添市牧港2ｰ46‐12,202号,26.26532803,127.7259142,(098)878-6910,,,,,,,,,,,整形外科;リハビリテーション科,0.0,,
30,472085,770,沖縄県,浦添市,医療法人菜の花会　佐久田脳神経外科．外科,イリョウホウジンナノハナカイ　サクタノウシンケイゲカ．ゲカ,無床診療所,沖縄県浦添市牧港2ｰ46‐12,,26.26532803,127.7259142,(098)870-7677,,,,,,,,,,,脳神経外科;外科;内科;リハビリテーション科;放射線科,0.0,,
31,472085,777,沖縄県,浦添市,げんか耳鼻咽喉科,ゲンカジビインコウカ,無床診療所,沖縄県浦添市伊祖2-3-1,2F,26.25320926,127.7143237,(098)876-9500,,,,,,,,,,,耳鼻咽喉科;気管食道科,0.0,,
32,472085,778,沖縄県,浦添市,山本クリニック,ヤマモトクリニック,無床診療所,沖縄県浦添市伊祖2ｰ30‐7,101号,26.25331768,127.7174679,(098)879-3303,,,,,,,,,,,心療内科;神経科;精神科,0.0,,
33,472085,779,沖縄県,浦添市,くに整形外科,クニセイケイゲカ,無床診療所,沖縄県浦添市沢岻2ｰ2‐15,,26.23380832,127.7172575,(098)877-2660,,,,,,,,,,,整形外科;リハビテーション科;麻酔科;内科,0.0,,
34,472085,780,沖縄県,浦添市,社会医療法人仁愛会　浦添総合病院健診センター,シャカイイリョウホウジンジンアイカイ　ウラソエソウゴウビョウインケンシンセンター,無床診療所,沖縄県浦添市伊祖3ｰ42‐15,,26.25853961,127.7217203,(098)878-0231,,,,,,,,,,,内科;婦人科;歯科,0.0,,
35,472085,781,沖縄県,浦添市,かみやま皮フ科,カミヤマカワフカ,無床診療所,沖縄県浦添市牧港4ｰ2‐18,2F,26.26375876,127.7269364,(098)878-4112,,,,,,,,,,,皮膚科;美容皮膚科,0.0,,
36,472085,782,沖縄県,浦添市,あかみねクリニック,アカミネクリニック,無床診療所,沖縄県浦添市沢岻2-1-1,,26.23392501,127.7183879,(098)873-0071,,,,,,,,,,,内科;胃腸科;消化器科;小児科;皮膚科;リハビリテーション科,0.0,,
37,472085,783,沖縄県,浦添市,みやざと内科クリニック,ミヤザトナイカクリニック,無床診療所,沖縄県浦添市宮城2-17-1,,26.24752617,127.7070466,(098)875-7000,,,,,,,,,,,内科;呼吸器内科;消化器内科;循環器内科;アレルギー科;リウマチ科;腎臓内科（人工透析）,0.0,,
38,472085,784,沖縄県,浦添市,ちねん眼科,チネンガンカ,無床診療所,沖縄県浦添市前田1ｰ12‐7,,26.24281915,127.7369251,(098)875-1010,,,,,,,,,,,眼科,0.0,,
39,472085,785,沖縄県,浦添市,なかむら小児クリニック,ナカムラショウニクリニック,無床診療所,沖縄県浦添市宮城4ｰ15‐8,,26.24555678,127.7037468,(098)873-3900,,,,,,,,,,,小児科,0.0,,
40,472085,786,沖縄県,浦添市,バークレー内科,バークレーナイカ,無床診療所,沖縄県浦添市当山2ｰ2‐11,ﾊﾞｰｸﾚｰｽﾞﾒﾃﾞｨｶﾙﾓｰﾙ3F,26.25268774,127.7383969,(098)875-0890,,,,,,,,,,,内科;呼吸器科;消化器科;循環器科;小児科;外科;整形外科;皮膚科,0.0,,
41,472085,787,沖縄県,浦添市,下地内科,シモジナイカ,無床診療所,沖縄県浦添市宮城4ｰ2‐1,,26.24479304,127.7059634,(098)874-7007,,,,,,,,,,,内科;呼吸器内科;アレルギー科,0.0,,
42,472085,788,沖縄県,浦添市,かりまた内科医院,カリマタナイカイイン,有床診療所,沖縄県浦添市内間4ｰ23‐21,,26.2411849,127.7022998,(098)878-5126,,,,,,,,,,,内科;小児科;呼吸器科;循環器科;胃腸科;放射線科;リハビリテーション科;アレルギー科;リウマチ科,0.0,,
43,472085,789,沖縄県,浦添市,ぐるんぱ小児科,グルンパショウニカ,無床診療所,沖縄県浦添市当山2-2-11,4階,26.25268774,127.7383969,(098)871-1737,,,,,,,,,,,小児科;内科;産科,0.0,,
56,472085,806,沖縄県,浦添市,Naoko女性クリニック,ナオコジョセイクリニック,無床診療所,沖縄県浦添市経塚745‐7,経塚駅前医療ﾓｰﾙ2F,26.23545563,127.7258512,(098)988-9811,,,,,,,,,,,婦人科;漢方内科,0.0,,
44,472085,791,沖縄県,浦添市,みやぎ内科循環器科ファミリークリニック,ミヤギナイカジュンカンキカファミリークリニック,無床診療所,沖縄県浦添市伊祖2ｰ3‐6-1,,26.25388696,127.7140515,(098)871-3088,,,,,,,,,,,内科;循環器内科;消化器内科;呼吸器内科;小児科;皮膚科,0.0,,
45,472085,792,沖縄県,浦添市,ひがハートクリニック,ヒガハートクリニック,無床診療所,沖縄県浦添市港川2ｰ23‐2,,26.26470829,127.7148816,(098)875-4810,,,,,,,,,,,循環器内科;内科,0.0,,
46,472085,793,沖縄県,浦添市,稲福内科医院,イナフクナイカイイン,無床診療所,沖縄県浦添市経塚633　,ﾒﾃﾞｨｶﾙKﾌﾟﾗｻﾞ1F,26.23751365,127.7217876,(098)988-4556,,,,,,,,,,,内科;神経内科;整形外科;小児科;皮膚科,0.0,,
47,472085,794,沖縄県,浦添市,かもめクリニック,カモメクリニック,無床診療所,沖縄県浦添市経塚633　,ﾒﾃﾞｨｶﾙKﾌﾟﾗｻﾞ3F,26.23751365,127.7217876,(098)988-0326,,,,,,,,,,,精神科;心療内科;内科,0.0,,
48,472085,795,沖縄県,浦添市,向井わらびークリニック,ムカイワラビークリニック,無床診療所,沖縄県浦添市経塚633　,ﾒﾃﾞｨｶﾙﾌﾟﾗｻﾞ4F,26.23751365,127.7217876,(098)894-3646,,,,,,,,,,,小児科;内科;皮膚科,0.0,,
49,472085,796,沖縄県,浦添市,バークレーレディースクリニック,バークレーレディースクリニック,有床診療所,沖縄県浦添市当山2-2-11,ﾊﾞ-ｸﾚ-ｽﾞﾒﾃﾞｨｶﾙﾓｰﾙ5F,26.25268774,127.7383969,(098)873-1135,,,,,,,,,,,産科;婦人科,0.0,,
50,472085,797,沖縄県,浦添市,高宮城皮フ科,タカミヤギカワフカ,無床診療所,沖縄県浦添市字経塚676-1,101号,26.23776371,127.724479,,,,,,,,,,,,皮膚科;アレルギー科,0.0,,
51,472085,799,沖縄県,浦添市,バークレーいむろ心のクリニック,バークレーイムロココロノクリニック,無床診療所,沖縄県浦添市当山2ｰ2‐11,ﾊﾞ-ｸﾚ-ｽﾞﾒﾃﾞｨｶﾙﾓｰﾙ3階,26.25268774,127.7383969,(098)877-7700,,,,,,,,,,,心療内科;精神科,0.0,,
52,472085,800,沖縄県,浦添市,とぐち耳鼻咽喉科,トグチジビインコウカ,無床診療所,沖縄県浦添市牧港4ｰ2‐18,ｻﾞ･ｲｲﾄｳｸ1F,26.26375876,127.7269364,(098)873-3387,,,,,,,,,,,耳鼻咽喉科,0.0,,
53,472085,801,沖縄県,浦添市,しみず胃腸内科21,シミズイチョウナイカ21,無床診療所,沖縄県浦添市宮城6ｰ1‐15,浦添ﾒﾃﾞｨｶﾙﾌﾟﾗｻﾞ3F,26.24661244,127.7094159,(098)879-0021,,,,,,,,,,,内科;消化器内科;胃腸内科;内視鏡内科,0.0,,
54,472085,802,沖縄県,浦添市,砂辺　腎・泌尿器科,スナベ　ジン・ヒニョウキカ,無床診療所,沖縄県浦添市伊祖2ｰ2‐5,,26.25257041,127.7140904,(098)943-7773,,,,,,,,,,,泌尿器科;内科,0.0,,
55,472085,803,沖縄県,浦添市,大田クリニック,オオタクリニック,無床診療所,沖縄県浦添市経塚745‐7,経塚駅前医療ﾓｰﾙ2階,26.23545563,127.7258512,(098)871-1234,,,,,,,,,,,心療内科;精神科,0.0,,
57,472085,810,沖縄県,浦添市,マンマ家クリニック,マンマケクリニック,無床診療所,沖縄県浦添市経塚633　,ﾒﾃﾞｨｶﾙKﾌﾟﾗｻﾞ2階,26.23751365,127.7217876,(098)988-4141,,,,,,,,,,,乳腺;甲状腺科;外科,0.0,,
58,472085,811,沖縄県,浦添市,医療法人ガレンの会　浦添さかい眼科,イリョウホウジンガレンノカイ　ウラソエサカイガンカ,無床診療所,沖縄県浦添市宮城6ｰ1‐21,2階,26.24610688,127.7079076,(098)988-1376,,,,,,,,,,,眼科,0.0,,
59,472085,814,沖縄県,浦添市,てぃーら整形外科,ティーラセイケイゲカ,無床診療所,沖縄県浦添市屋富祖3ｰ34‐2,ﾒﾃﾞｨｶﾙﾌﾟﾗｻﾞたろう2F,26.25212289,127.704191,(098)874-7766,,,,,,,,,,,整形外科;リハビリテーション科;ペインクリニック整形外科,0.0,,
60,472085,815,沖縄県,浦添市,なしろハルンクリニック,ナシロハルンクリニック,無床診療所,沖縄県浦添市屋富祖3ｰ34‐2,ﾒﾃﾞｨｶﾙﾌﾟﾗｻﾞたろう3F,26.25212289,127.704191,(098)877-7777,,,,,,,,,,,泌尿器科;皮膚科;内科,0.0,,
61,472085,820,沖縄県,浦添市,特別養護老人ホーム　第二ありあけの里　医務室,トクベツヨウゴロウジンホーム　ダイニアリアケノサト　イムシツ,無床診療所,沖縄県浦添市仲西2ｰ4‐21,,26.24528446,127.7003387,(098)875-2800,,,,,,,,,,,内科,0.0,,
62,472085,822,沖縄県,浦添市,牧港眼科,マキミナトガンカ,無床診療所,沖縄県浦添市牧港4ｰ2‐20,,26.26352822,127.7270031,(098)879-2114,,,,,,,,,,,眼科,0.0,,
